EDA,Time
19.9966666667,2017-08-28 15:59:20
20.5913333333,2017-08-28 15:59:21
19.479,2017-08-28 15:59:22
20.0273333333,2017-08-28 15:59:23
19.479,2017-08-28 15:59:24
20.5913333333,2017-08-28 15:59:25
20.5913333333,2017-08-28 15:59:26
19.479,2017-08-28 15:59:27
20.5913333333,2017-08-28 15:59:28
20.5913333333,2017-08-28 15:59:29
20.0273333333,2017-08-28 15:59:30
21.0,2017-08-28 15:59:31
20.5913333333,2017-08-28 15:59:32
20.0273333333,2017-08-28 15:59:33
20.5913333333,2017-08-28 15:59:34
21.0,2017-08-28 15:59:35
21.0,2017-08-28 15:59:36
19.9966666667,2017-08-28 15:59:37
21.0,2017-08-28 15:59:38
19.9966666667,2017-08-28 15:59:39
20.0273333333,2017-08-28 15:59:40
20.5243333333,2017-08-28 15:59:41
19.479,2017-08-28 15:59:42
19.479,2017-08-28 15:59:43
19.9966666667,2017-08-28 15:59:44
20.5913333333,2017-08-28 15:59:45
21.0,2017-08-28 15:59:46
19.479,2017-08-28 15:59:47
19.479,2017-08-28 15:59:48
19.479,2017-08-28 15:59:49
21.0,2017-08-28 15:59:50
21.0,2017-08-28 15:59:51
19.479,2017-08-28 15:59:52
19.479,2017-08-28 15:59:53
20.0273333333,2017-08-28 15:59:54
20.5913333333,2017-08-28 15:59:55
19.479,2017-08-28 15:59:56
19.479,2017-08-28 15:59:57
19.479,2017-08-28 15:59:58
19.9966666667,2017-08-28 15:59:59
21.0,2017-08-28 16:00:00
20.5243333333,2017-08-28 16:00:01
20.0273333333,2017-08-28 16:00:02
18.9733333333,2017-08-28 16:00:03
19.479,2017-08-28 16:00:04
21.0,2017-08-28 16:00:05
19.9966666667,2017-08-28 16:00:06
20.0273333333,2017-08-28 16:00:07
19.479,2017-08-28 16:00:08
19.479,2017-08-28 16:00:09
21.0,2017-08-28 16:00:10
19.9966666667,2017-08-28 16:00:11
19.479,2017-08-28 16:00:12
20.0273333333,2017-08-28 16:00:13
20.5243333333,2017-08-28 16:00:14
20.5913333333,2017-08-28 16:00:15
20.5913333333,2017-08-28 16:00:16
20.0273333333,2017-08-28 16:00:17
18.9733333333,2017-08-28 16:00:18
21.0,2017-08-28 16:00:19
20.0273333333,2017-08-28 16:00:20
19.9966666667,2017-08-28 16:00:21
20.5243333333,2017-08-28 16:00:22
20.5913333333,2017-08-28 16:00:23
20.0273333333,2017-08-28 16:00:24
20.0273333333,2017-08-28 16:00:25
21.0,2017-08-28 16:00:26
19.9966666667,2017-08-28 16:00:27
19.479,2017-08-28 16:00:28
20.5913333333,2017-08-28 16:00:29
19.479,2017-08-28 16:00:30
19.9966666667,2017-08-28 16:00:31
19.479,2017-08-28 16:00:32
19.479,2017-08-28 16:00:33
19.9966666667,2017-08-28 16:00:34
20.0273333333,2017-08-28 16:00:35
19.9966666667,2017-08-28 16:00:36
19.479,2017-08-28 16:00:37
19.9966666667,2017-08-28 16:00:38
20.0273333333,2017-08-28 16:00:39
20.5243333333,2017-08-28 16:00:40
20.0273333333,2017-08-28 16:00:41
19.9966666667,2017-08-28 16:00:42
19.479,2017-08-28 16:00:43
20.0273333333,2017-08-28 16:00:44
20.5243333333,2017-08-28 16:00:45
20.0273333333,2017-08-28 16:00:46
20.5243333333,2017-08-28 16:00:47
20.0273333333,2017-08-28 16:00:48
19.479,2017-08-28 16:00:49
21.0,2017-08-28 16:00:50
21.0,2017-08-28 16:00:51
20.0273333333,2017-08-28 16:00:52
19.9966666667,2017-08-28 16:00:53
19.479,2017-08-28 16:00:54
20.5243333333,2017-08-28 16:00:55
21.0,2017-08-28 16:00:56
20.0273333333,2017-08-28 16:00:57
20.5913333333,2017-08-28 16:00:58
19.9966666667,2017-08-28 16:00:59
20.5243333333,2017-08-28 16:01:00
20.5913333333,2017-08-28 16:01:01
19.9966666667,2017-08-28 16:01:02
19.479,2017-08-28 16:01:03
19.479,2017-08-28 16:01:04
19.9966666667,2017-08-28 16:01:05
20.5913333333,2017-08-28 16:01:06
19.479,2017-08-28 16:01:07
21.0,2017-08-28 16:01:08
20.5913333333,2017-08-28 16:01:09
19.9966666667,2017-08-28 16:01:10
21.0,2017-08-28 16:01:11
20.0273333333,2017-08-28 16:01:12
20.0273333333,2017-08-28 16:01:13
19.479,2017-08-28 16:01:14
19.479,2017-08-28 16:01:15
20.5913333333,2017-08-28 16:01:16
20.5913333333,2017-08-28 16:01:17
19.479,2017-08-28 16:01:18
21.0,2017-08-28 16:01:19
20.0273333333,2017-08-28 16:01:20
19.9966666667,2017-08-28 16:01:21
20.0273333333,2017-08-28 16:01:22
19.9966666667,2017-08-28 16:01:23
20.0273333333,2017-08-28 16:01:24
19.9966666667,2017-08-28 16:01:25
19.479,2017-08-28 16:01:26
19.9966666667,2017-08-28 16:01:27
19.9966666667,2017-08-28 16:01:28
20.5913333333,2017-08-28 16:01:29
20.0273333333,2017-08-28 16:01:30
19.9966666667,2017-08-28 16:01:31
20.0273333333,2017-08-28 16:01:32
20.0273333333,2017-08-28 16:01:33
20.5913333333,2017-08-28 16:01:34
20.0273333333,2017-08-28 16:01:35
20.5243333333,2017-08-28 16:01:36
19.479,2017-08-28 16:01:37
19.479,2017-08-28 16:01:38
21.0,2017-08-28 16:01:39
21.0,2017-08-28 16:01:40
20.5913333333,2017-08-28 16:01:41
18.9733333333,2017-08-28 16:01:42
19.479,2017-08-28 16:01:43
19.9966666667,2017-08-28 16:01:44
20.5913333333,2017-08-28 16:01:45
20.5913333333,2017-08-28 16:01:46
20.5913333333,2017-08-28 16:01:47
20.0273333333,2017-08-28 16:01:48
20.0273333333,2017-08-28 16:01:49
20.5913333333,2017-08-28 16:01:50
20.5913333333,2017-08-28 16:01:51
19.479,2017-08-28 16:01:52
20.5913333333,2017-08-28 16:01:53
20.0273333333,2017-08-28 16:01:54
19.9966666667,2017-08-28 16:01:55
19.9966666667,2017-08-28 16:01:56
20.0273333333,2017-08-28 16:01:57
19.479,2017-08-28 16:01:58
20.5243333333,2017-08-28 16:01:59
20.5913333333,2017-08-28 16:02:00
19.9966666667,2017-08-28 16:02:01
19.9966666667,2017-08-28 16:02:02
19.479,2017-08-28 16:02:03
20.5243333333,2017-08-28 16:02:04
19.9966666667,2017-08-28 16:02:05
19.9966666667,2017-08-28 16:02:06
20.5913333333,2017-08-28 16:02:07
19.479,2017-08-28 16:02:08
20.0273333333,2017-08-28 16:02:09
20.5913333333,2017-08-28 16:02:10
19.479,2017-08-28 16:02:11
20.0273333333,2017-08-28 16:02:12
20.5913333333,2017-08-28 16:02:13
19.9966666667,2017-08-28 16:02:14
21.0,2017-08-28 16:02:15
20.0273333333,2017-08-28 16:02:16
19.479,2017-08-28 16:02:17
20.0273333333,2017-08-28 16:02:18
20.5913333333,2017-08-28 16:02:19
19.9966666667,2017-08-28 16:02:20
21.0,2017-08-28 16:02:21
20.5913333333,2017-08-28 16:02:22
20.0273333333,2017-08-28 16:02:23
20.0273333333,2017-08-28 16:02:24
21.0,2017-08-28 16:02:25
20.5913333333,2017-08-28 16:02:26
19.479,2017-08-28 16:02:27
21.0,2017-08-28 16:02:28
21.0,2017-08-28 16:02:29
20.5913333333,2017-08-28 16:02:30
20.0273333333,2017-08-28 16:02:31
20.0273333333,2017-08-28 16:02:32
20.0273333333,2017-08-28 16:02:33
20.0273333333,2017-08-28 16:02:34
20.5913333333,2017-08-28 16:02:35
20.5243333333,2017-08-28 16:02:36
19.479,2017-08-28 16:02:37
19.479,2017-08-28 16:02:38
20.5913333333,2017-08-28 16:02:39
20.5913333333,2017-08-28 16:02:40
20.5913333333,2017-08-28 16:02:41
19.9966666667,2017-08-28 16:02:42
19.479,2017-08-28 16:02:43
19.479,2017-08-28 16:02:44
19.9966666667,2017-08-28 16:02:45
21.0,2017-08-28 16:02:46
21.0,2017-08-28 16:02:47
18.9733333333,2017-08-28 16:02:48
19.479,2017-08-28 16:02:49
19.9966666667,2017-08-28 16:02:50
21.0,2017-08-28 16:02:51
19.479,2017-08-28 16:02:52
20.5913333333,2017-08-28 16:02:53
19.479,2017-08-28 16:02:54
20.5913333333,2017-08-28 16:02:55
19.479,2017-08-28 16:02:56
20.5913333333,2017-08-28 16:02:57
19.479,2017-08-28 16:02:58
20.5913333333,2017-08-28 16:02:59
19.9966666667,2017-08-28 16:03:00
19.9966666667,2017-08-28 16:03:01
19.479,2017-08-28 16:03:02
19.479,2017-08-28 16:03:03
21.0,2017-08-28 16:03:04
20.5913333333,2017-08-28 16:03:05
19.9966666667,2017-08-28 16:03:06
19.479,2017-08-28 16:03:07
20.5913333333,2017-08-28 16:03:08
20.5913333333,2017-08-28 16:03:09
19.9966666667,2017-08-28 16:03:10
20.5913333333,2017-08-28 16:03:11
20.5913333333,2017-08-28 16:03:12
19.9966666667,2017-08-28 16:03:13
19.9966666667,2017-08-28 16:03:14
20.5243333333,2017-08-28 16:03:15
20.0273333333,2017-08-28 16:03:16
19.479,2017-08-28 16:03:17
19.479,2017-08-28 16:03:18
20.5243333333,2017-08-28 16:03:19
21.0,2017-08-28 16:03:20
20.5243333333,2017-08-28 16:03:21
19.479,2017-08-28 16:03:22
20.5913333333,2017-08-28 16:03:23
20.5913333333,2017-08-28 16:03:24
21.0,2017-08-28 16:03:25
20.5913333333,2017-08-28 16:03:26
20.0273333333,2017-08-28 16:03:27
20.0273333333,2017-08-28 16:03:28
21.0,2017-08-28 16:03:29
20.5243333333,2017-08-28 16:03:30
19.479,2017-08-28 16:03:31
20.5913333333,2017-08-28 16:03:32
20.0273333333,2017-08-28 16:03:33
21.0,2017-08-28 16:03:34
21.0,2017-08-28 16:03:35
20.5913333333,2017-08-28 16:03:36
20.0273333333,2017-08-28 16:03:37
20.0273333333,2017-08-28 16:03:38
19.9966666667,2017-08-28 16:03:39
20.5913333333,2017-08-28 16:03:40
19.479,2017-08-28 16:03:41
19.479,2017-08-28 16:03:42
20.0273333333,2017-08-28 16:03:43
20.0273333333,2017-08-28 16:03:44
20.5913333333,2017-08-28 16:03:45
20.5243333333,2017-08-28 16:03:46
19.479,2017-08-28 16:03:47
20.0273333333,2017-08-28 16:03:48
20.5913333333,2017-08-28 16:03:49
20.0273333333,2017-08-28 16:03:50
20.5243333333,2017-08-28 16:03:51
20.0273333333,2017-08-28 16:03:52
20.0273333333,2017-08-28 16:03:53
19.479,2017-08-28 16:03:54
21.0,2017-08-28 16:03:55
21.0,2017-08-28 16:03:56
20.5913333333,2017-08-28 16:03:57
18.9733333333,2017-08-28 16:03:58
21.0,2017-08-28 16:03:59
20.5913333333,2017-08-28 16:04:00
20.0273333333,2017-08-28 16:04:01
19.479,2017-08-28 16:04:02
19.479,2017-08-28 16:04:03
19.479,2017-08-28 16:04:04
20.5243333333,2017-08-28 16:04:05
20.5913333333,2017-08-28 16:04:06
20.0273333333,2017-08-28 16:04:07
19.9966666667,2017-08-28 16:04:08
20.0273333333,2017-08-28 16:04:09
20.5243333333,2017-08-28 16:04:10
20.0273333333,2017-08-28 16:04:11
19.479,2017-08-28 16:04:12
19.479,2017-08-28 16:04:13
20.5913333333,2017-08-28 16:04:14
21.0,2017-08-28 16:04:15
20.5913333333,2017-08-28 16:04:16
19.479,2017-08-28 16:04:17
20.0273333333,2017-08-28 16:04:18
20.0273333333,2017-08-28 16:04:19
19.9966666667,2017-08-28 16:04:20
20.5913333333,2017-08-28 16:04:21
20.0273333333,2017-08-28 16:04:22
19.479,2017-08-28 16:04:23
18.947,2017-08-28 16:04:24
21.0,2017-08-28 16:04:25
20.0273333333,2017-08-28 16:04:26
20.5913333333,2017-08-28 16:04:27
20.0273333333,2017-08-28 16:04:28
19.479,2017-08-28 16:04:29
20.0273333333,2017-08-28 16:04:30
21.0,2017-08-28 16:04:31
19.479,2017-08-28 16:04:32
19.479,2017-08-28 16:04:33
20.5913333333,2017-08-28 16:04:34
19.479,2017-08-28 16:04:35
20.5913333333,2017-08-28 16:04:36
20.0273333333,2017-08-28 16:04:37
19.479,2017-08-28 16:04:38
21.0,2017-08-28 16:04:39
20.5913333333,2017-08-28 16:04:40
20.5243333333,2017-08-28 16:04:41
19.9966666667,2017-08-28 16:04:42
20.0273333333,2017-08-28 16:04:43
20.5913333333,2017-08-28 16:04:44
20.5913333333,2017-08-28 16:04:45
21.0,2017-08-28 16:04:46
20.5913333333,2017-08-28 16:04:47
20.0273333333,2017-08-28 16:04:48
20.0273333333,2017-08-28 16:04:49
20.5913333333,2017-08-28 16:04:50
21.0,2017-08-28 16:04:51
20.0273333333,2017-08-28 16:04:52
20.5913333333,2017-08-28 16:04:53
20.5913333333,2017-08-28 16:04:54
20.5913333333,2017-08-28 16:04:55
20.5913333333,2017-08-28 16:04:56
20.5913333333,2017-08-28 16:04:57
19.479,2017-08-28 16:04:58
21.0,2017-08-28 16:04:59
19.9966666667,2017-08-28 16:05:00
20.5913333333,2017-08-28 16:05:01
20.5913333333,2017-08-28 16:05:02
20.0273333333,2017-08-28 16:05:03
20.5913333333,2017-08-28 16:05:04
21.0,2017-08-28 16:05:05
20.5913333333,2017-08-28 16:05:06
19.479,2017-08-28 16:05:07
19.479,2017-08-28 16:05:08
20.5913333333,2017-08-28 16:05:09
20.5243333333,2017-08-28 16:05:10
19.479,2017-08-28 16:05:11
20.0273333333,2017-08-28 16:05:12
20.0273333333,2017-08-28 16:05:13
20.5913333333,2017-08-28 16:05:14
20.5243333333,2017-08-28 16:05:15
20.0273333333,2017-08-28 16:05:16
20.0273333333,2017-08-28 16:05:17
20.0273333333,2017-08-28 16:05:18
20.0273333333,2017-08-28 16:05:19
21.0,2017-08-28 16:05:20
20.0273333333,2017-08-28 16:05:21
20.0273333333,2017-08-28 16:05:22
19.479,2017-08-28 16:05:23
19.479,2017-08-28 16:05:24
20.5913333333,2017-08-28 16:05:25
20.5913333333,2017-08-28 16:05:26
20.0273333333,2017-08-28 16:05:27
20.5913333333,2017-08-28 16:05:28
21.0,2017-08-28 16:05:29
21.0,2017-08-28 16:05:30
20.0273333333,2017-08-28 16:05:31
20.0273333333,2017-08-28 16:05:32
19.479,2017-08-28 16:05:33
20.5913333333,2017-08-28 16:05:34
20.5913333333,2017-08-28 16:05:35
20.5913333333,2017-08-28 16:05:36
19.4223333333,2017-08-28 16:05:37
20.5913333333,2017-08-28 16:05:38
20.5913333333,2017-08-28 16:05:39
21.0,2017-08-28 16:05:40
20.5913333333,2017-08-28 16:05:41
20.5913333333,2017-08-28 16:05:42
20.0273333333,2017-08-28 16:05:43
20.5913333333,2017-08-28 16:05:44
20.0273333333,2017-08-28 16:05:45
21.0,2017-08-28 16:05:46
20.0273333333,2017-08-28 16:05:47
19.479,2017-08-28 16:05:48
20.0273333333,2017-08-28 16:05:49
20.0273333333,2017-08-28 16:05:50
20.5913333333,2017-08-28 16:05:51
20.0273333333,2017-08-28 16:05:52
20.0273333333,2017-08-28 16:05:53
18.947,2017-08-28 16:05:54
21.0,2017-08-28 16:05:55
20.0273333333,2017-08-28 16:05:56
20.5913333333,2017-08-28 16:05:57
20.5913333333,2017-08-28 16:05:58
20.5913333333,2017-08-28 16:05:59
20.0273333333,2017-08-28 16:06:00
21.0,2017-08-28 16:06:01
19.479,2017-08-28 16:06:02
20.0273333333,2017-08-28 16:06:03
20.5913333333,2017-08-28 16:06:04
20.0273333333,2017-08-28 16:06:05
20.0273333333,2017-08-28 16:06:06
20.0273333333,2017-08-28 16:06:07
20.0273333333,2017-08-28 16:06:08
20.0273333333,2017-08-28 16:06:09
21.0,2017-08-28 16:06:10
21.0,2017-08-28 16:06:11
19.9966666667,2017-08-28 16:06:12
20.0273333333,2017-08-28 16:06:13
20.5913333333,2017-08-28 16:06:14
20.5913333333,2017-08-28 16:06:15
19.479,2017-08-28 16:06:16
20.0273333333,2017-08-28 16:06:17
20.0273333333,2017-08-28 16:06:18
21.0,2017-08-28 16:06:19
20.0273333333,2017-08-28 16:06:20
20.5913333333,2017-08-28 16:06:21
20.0273333333,2017-08-28 16:06:22
20.0273333333,2017-08-28 16:06:23
20.0273333333,2017-08-28 16:06:24
21.0,2017-08-28 16:06:25
20.0273333333,2017-08-28 16:06:26
19.479,2017-08-28 16:06:27
20.0273333333,2017-08-28 16:06:28
19.479,2017-08-28 16:06:29
21.0,2017-08-28 16:06:30
21.0,2017-08-28 16:06:31
20.0273333333,2017-08-28 16:06:32
19.9966666667,2017-08-28 16:06:33
20.5913333333,2017-08-28 16:06:34
21.0,2017-08-28 16:06:35
20.0273333333,2017-08-28 16:06:36
20.0273333333,2017-08-28 16:06:37
21.0,2017-08-28 16:06:38
19.9966666667,2017-08-28 16:06:39
20.0273333333,2017-08-28 16:06:40
20.0273333333,2017-08-28 16:06:41
20.5913333333,2017-08-28 16:06:42
20.0273333333,2017-08-28 16:06:43
20.0273333333,2017-08-28 16:06:44
21.0,2017-08-28 16:06:45
20.5913333333,2017-08-28 16:06:46
21.0,2017-08-28 16:06:47
19.479,2017-08-28 16:06:48
20.5913333333,2017-08-28 16:06:49
20.5913333333,2017-08-28 16:06:50
21.0,2017-08-28 16:06:51
20.0273333333,2017-08-28 16:06:52
20.0273333333,2017-08-28 16:06:53
20.5913333333,2017-08-28 16:06:54
20.5243333333,2017-08-28 16:06:55
20.5913333333,2017-08-28 16:06:56
20.0273333333,2017-08-28 16:06:57
20.0273333333,2017-08-28 16:06:58
20.5913333333,2017-08-28 16:06:59
21.0,2017-08-28 16:07:00
20.5243333333,2017-08-28 16:07:01
19.479,2017-08-28 16:07:02
19.479,2017-08-28 16:07:03
20.5913333333,2017-08-28 16:07:04
20.5913333333,2017-08-28 16:07:05
19.9966666667,2017-08-28 16:07:06
20.0273333333,2017-08-28 16:07:07
20.0273333333,2017-08-28 16:07:08
20.5913333333,2017-08-28 16:07:09
21.0,2017-08-28 16:07:10
20.5913333333,2017-08-28 16:07:11
19.9966666667,2017-08-28 16:07:12
20.0273333333,2017-08-28 16:07:13
19.479,2017-08-28 16:07:14
19.479,2017-08-28 16:07:15
20.5913333333,2017-08-28 16:07:16
20.0273333333,2017-08-28 16:07:17
20.5913333333,2017-08-28 16:07:18
20.5913333333,2017-08-28 16:07:19
20.0273333333,2017-08-28 16:07:20
20.5913333333,2017-08-28 16:07:21
20.5913333333,2017-08-28 16:07:22
20.0273333333,2017-08-28 16:07:23
20.0273333333,2017-08-28 16:07:24
19.9966666667,2017-08-28 16:07:25
20.0273333333,2017-08-28 16:07:26
20.5913333333,2017-08-28 16:07:27
19.479,2017-08-28 16:07:28
21.0,2017-08-28 16:07:29
20.5913333333,2017-08-28 16:07:30
20.0273333333,2017-08-28 16:07:31
20.5913333333,2017-08-28 16:07:32
20.0273333333,2017-08-28 16:07:33
19.479,2017-08-28 16:07:34
20.5913333333,2017-08-28 16:07:35
20.5913333333,2017-08-28 16:07:36
20.0273333333,2017-08-28 16:07:37
20.0273333333,2017-08-28 16:07:38
20.0273333333,2017-08-28 16:07:39
20.5913333333,2017-08-28 16:07:40
20.0273333333,2017-08-28 16:07:41
20.0273333333,2017-08-28 16:07:42
20.5913333333,2017-08-28 16:07:43
20.5243333333,2017-08-28 16:07:44
20.5913333333,2017-08-28 16:07:45
21.0,2017-08-28 16:07:46
20.5913333333,2017-08-28 16:07:47
20.0273333333,2017-08-28 16:07:48
20.5913333333,2017-08-28 16:07:49
21.0,2017-08-28 16:07:50
21.0,2017-08-28 16:07:51
20.0273333333,2017-08-28 16:07:52
20.5913333333,2017-08-28 16:07:53
20.0273333333,2017-08-28 16:07:54
20.5913333333,2017-08-28 16:07:55
20.5913333333,2017-08-28 16:07:56
20.0273333333,2017-08-28 16:07:57
19.479,2017-08-28 16:07:58
20.5243333333,2017-08-28 16:07:59
21.0,2017-08-28 16:08:00
21.0,2017-08-28 16:08:01
20.5913333333,2017-08-28 16:08:02
20.0273333333,2017-08-28 16:08:03
20.0273333333,2017-08-28 16:08:04
20.5913333333,2017-08-28 16:08:05
20.0273333333,2017-08-28 16:08:06
19.479,2017-08-28 16:08:07
19.479,2017-08-28 16:08:08
20.5913333333,2017-08-28 16:08:09
20.0273333333,2017-08-28 16:08:10
20.0273333333,2017-08-28 16:08:11
19.479,2017-08-28 16:08:12
20.0273333333,2017-08-28 16:08:13
20.0273333333,2017-08-28 16:08:14
20.0273333333,2017-08-28 16:08:15
19.9966666667,2017-08-28 16:08:16
20.0273333333,2017-08-28 16:08:17
20.0273333333,2017-08-28 16:08:18
20.0273333333,2017-08-28 16:08:19
20.5913333333,2017-08-28 16:08:20
20.5913333333,2017-08-28 16:08:21
20.0273333333,2017-08-28 16:08:22
20.5913333333,2017-08-28 16:08:23
20.5913333333,2017-08-28 16:08:24
20.0273333333,2017-08-28 16:08:25
21.0,2017-08-28 16:08:26
20.0273333333,2017-08-28 16:08:27
20.5913333333,2017-08-28 16:08:28
20.5913333333,2017-08-28 16:08:29
21.0,2017-08-28 16:08:30
20.5913333333,2017-08-28 16:08:31
20.0273333333,2017-08-28 16:08:32
20.0273333333,2017-08-28 16:08:33
21.0,2017-08-28 16:08:34
21.0,2017-08-28 16:08:35
20.5913333333,2017-08-28 16:08:36
20.0273333333,2017-08-28 16:08:37
20.5913333333,2017-08-28 16:08:38
19.479,2017-08-28 16:08:39
21.0,2017-08-28 16:08:40
20.5913333333,2017-08-28 16:08:41
20.5913333333,2017-08-28 16:08:42
20.0273333333,2017-08-28 16:08:43
20.0273333333,2017-08-28 16:08:44
21.0,2017-08-28 16:08:45
20.5913333333,2017-08-28 16:08:46
20.0273333333,2017-08-28 16:08:47
19.479,2017-08-28 16:08:48
20.5913333333,2017-08-28 16:08:49
20.0273333333,2017-08-28 16:08:50
19.9966666667,2017-08-28 16:08:51
20.0273333333,2017-08-28 16:08:52
20.0273333333,2017-08-28 16:08:53
20.0273333333,2017-08-28 16:08:54
20.5913333333,2017-08-28 16:08:55
20.5913333333,2017-08-28 16:08:56
20.5913333333,2017-08-28 16:08:57
20.0273333333,2017-08-28 16:08:58
21.0,2017-08-28 16:08:59
21.0,2017-08-28 16:09:00
21.0,2017-08-28 16:09:01
20.0273333333,2017-08-28 16:09:02
20.0273333333,2017-08-28 16:09:03
20.5913333333,2017-08-28 16:09:04
20.5913333333,2017-08-28 16:09:05
21.0,2017-08-28 16:09:06
20.0273333333,2017-08-28 16:09:07
21.0,2017-08-28 16:09:08
20.5913333333,2017-08-28 16:09:09
20.0273333333,2017-08-28 16:09:10
20.5913333333,2017-08-28 16:09:11
19.479,2017-08-28 16:09:12
20.0273333333,2017-08-28 16:09:13
21.0,2017-08-28 16:09:14
20.5913333333,2017-08-28 16:09:15
21.0,2017-08-28 16:09:16
20.5913333333,2017-08-28 16:09:17
20.0273333333,2017-08-28 16:09:18
21.0,2017-08-28 16:09:19
20.5243333333,2017-08-28 16:09:20
20.5913333333,2017-08-28 16:09:21
20.0273333333,2017-08-28 16:09:22
20.5913333333,2017-08-28 16:09:23
20.0273333333,2017-08-28 16:09:24
21.0,2017-08-28 16:09:25
20.0273333333,2017-08-28 16:09:26
20.0273333333,2017-08-28 16:09:27
20.0273333333,2017-08-28 16:09:28
21.0,2017-08-28 16:09:29
20.5913333333,2017-08-28 16:09:30
21.0,2017-08-28 16:09:31
20.5913333333,2017-08-28 16:09:32
20.0273333333,2017-08-28 16:09:33
20.5913333333,2017-08-28 16:09:34
20.5913333333,2017-08-28 16:09:35
21.0,2017-08-28 16:09:36
