1504212999.000000, IBI
102.176552,1.203180
103.426609,1.250057
104.661041,1.234432
105.942349,1.281309
107.129904,1.187554
108.301832,1.171929
109.458135,1.156303
110.739444,1.281309
111.911373,1.171929
113.161430,1.250057
114.411487,1.250057
115.583416,1.171929
116.770970,1.187554
117.989776,1.218806
119.146079,1.156303
120.318007,1.171929
121.505562,1.187554
122.693116,1.187554
123.943173,1.250057
125.099476,1.156303
126.318282,1.218806
127.552714,1.234432
128.709017,1.156303
129.880945,1.171929
131.068500,1.187554
132.177925,1.109426
143.584697,1.281309
144.897258,1.312560
146.225443,1.328186
147.412998,1.187554
148.741184,1.328186
149.866235,1.125051
151.053789,1.187554
160.757359,1.187554
162.023041,1.265683
163.194970,1.171929
172.711031,1.234432
173.992339,1.281309
175.242397,1.250057
176.476828,1.234432
177.711260,1.234432
178.914440,1.203180
180.148871,1.234432
181.445806,1.296934
182.695863,1.250057
183.977171,1.281309
185.242854,1.265683
186.477286,1.234432
187.696092,1.218806
188.993026,1.296934
190.258709,1.265683
191.540018,1.281309
192.883829,1.343812
194.040132,1.156303
195.321441,1.281309
196.602749,1.281309
197.837181,1.234432
199.055987,1.218806
200.352921,1.296934
201.618604,1.265683
202.853035,1.234432
204.134344,1.281309
205.400027,1.265683
206.634459,1.234432
207.915767,1.281309
209.181450,1.265683
210.447133,1.265683
211.822196,1.375063
213.103505,1.281309
214.400439,1.296934
215.728625,1.328186
216.931805,1.203180
218.150611,1.218806
219.385042,1.234432
220.588222,1.203180
221.853905,1.265683
223.166465,1.312560
224.400897,1.234432
225.697831,1.296934
226.963514,1.265683
228.197946,1.234432
229.385500,1.187554
230.573054,1.187554
231.682480,1.109426
232.885660,1.203180
269.152945,1.328186
303.888910,1.171929
305.092090,1.203180
306.467153,1.375063
307.842216,1.375063
316.780125,1.265683
317.967680,1.187554
319.217737,1.250057
320.467794,1.250057
321.639723,1.171929
322.624143,0.984420
332.749606,1.218806
333.999664,1.250057
335.234095,1.234432
336.406024,1.171929
337.562327,1.156303
359.000808,1.125051
360.250865,1.250057
361.500922,1.250057
362.719728,1.218806
364.063540,1.343812
365.485480,1.421940
375.454686,1.265683
376.767246,1.312560
378.111058,1.343812
379.501746,1.390689
380.751804,1.250057
388.267773,1.171929
389.408450,1.140677
390.580379,1.171929
391.767933,1.187554
393.033616,1.265683
394.346176,1.312560
395.611859,1.265683
396.940045,1.328186
398.252605,1.312560
399.518288,1.265683
400.877725,1.359437
402.127782,1.250057
403.393465,1.265683
404.737277,1.343812
406.002959,1.265683
407.268642,1.265683
408.596828,1.328186
409.878137,1.281309
411.143820,1.265683
412.425128,1.281309
413.643934,1.218806
414.847114,1.203180
416.144049,1.296934
417.362854,1.218806
418.566035,1.203180
419.831717,1.265683
421.066149,1.234432
422.284955,1.218806
423.566263,1.281309
424.800695,1.234432
426.050752,1.250057
427.316435,1.265683
428.550867,1.234432
429.754047,1.203180
431.004104,1.250057
432.238535,1.234432
433.457341,1.218806
434.723024,1.265683
435.910578,1.187554
437.113759,1.203180
438.395067,1.281309
439.660750,1.265683
440.879556,1.218806
442.113987,1.234432
443.285916,1.171929
