EDA,Time
0.072974,2017-08-31 22:58:19.750
0.070414,2017-08-31 22:58:20.000
0.071694,2017-08-31 22:58:20.250
0.071694,2017-08-31 22:58:20.500
0.071694,2017-08-31 22:58:20.750
0.072974,2017-08-31 22:58:21.000
0.072974,2017-08-31 22:58:21.250
0.072974,2017-08-31 22:58:21.500
0.072974,2017-08-31 22:58:21.750
0.072974,2017-08-31 22:58:22.000
0.071694,2017-08-31 22:58:22.250
0.074255,2017-08-31 22:58:22.500
0.071694,2017-08-31 22:58:22.750
0.070414,2017-08-31 22:58:23.000
0.071694,2017-08-31 22:58:23.250
0.072974,2017-08-31 22:58:23.500
0.072974,2017-08-31 22:58:23.750
0.071694,2017-08-31 22:58:24.000
0.071694,2017-08-31 22:58:24.250
0.070414,2017-08-31 22:58:24.500
0.071694,2017-08-31 22:58:24.750
0.071694,2017-08-31 22:58:25.000
0.072974,2017-08-31 22:58:25.250
0.072974,2017-08-31 22:58:25.500
0.072974,2017-08-31 22:58:25.750
0.072974,2017-08-31 22:58:26.000
0.074255,2017-08-31 22:58:26.250
0.074255,2017-08-31 22:58:26.500
0.072974,2017-08-31 22:58:26.750
0.074255,2017-08-31 22:58:27.000
0.072974,2017-08-31 22:58:27.250
0.072974,2017-08-31 22:58:27.500
0.071694,2017-08-31 22:58:27.750
0.072974,2017-08-31 22:58:28.000
0.071694,2017-08-31 22:58:28.250
0.072974,2017-08-31 22:58:28.500
0.074255,2017-08-31 22:58:28.750
0.072974,2017-08-31 22:58:29.000
0.074255,2017-08-31 22:58:29.250
0.074255,2017-08-31 22:58:29.500
0.072974,2017-08-31 22:58:29.750
0.072974,2017-08-31 22:58:30.000
0.072974,2017-08-31 22:58:30.250
0.071694,2017-08-31 22:58:30.500
0.072974,2017-08-31 22:58:30.750
0.072974,2017-08-31 22:58:31.000
0.072974,2017-08-31 22:58:31.250
0.072974,2017-08-31 22:58:31.500
0.074255,2017-08-31 22:58:31.750
0.074255,2017-08-31 22:58:32.000
0.075535,2017-08-31 22:58:32.250
0.072974,2017-08-31 22:58:32.500
0.072974,2017-08-31 22:58:32.750
0.074255,2017-08-31 22:58:33.000
0.071694,2017-08-31 22:58:33.250
0.072974,2017-08-31 22:58:33.500
0.072974,2017-08-31 22:58:33.750
0.072974,2017-08-31 22:58:34.000
0.072974,2017-08-31 22:58:34.250
0.074255,2017-08-31 22:58:34.500
0.074255,2017-08-31 22:58:34.750
0.072974,2017-08-31 22:58:35.000
0.074255,2017-08-31 22:58:35.250
0.072974,2017-08-31 22:58:35.500
0.072974,2017-08-31 22:58:35.750
0.072974,2017-08-31 22:58:36.000
0.074255,2017-08-31 22:58:36.250
0.072974,2017-08-31 22:58:36.500
0.072974,2017-08-31 22:58:36.750
0.075535,2017-08-31 22:58:37.000
0.072974,2017-08-31 22:58:37.250
0.074255,2017-08-31 22:58:37.500
0.074255,2017-08-31 22:58:37.750
0.072974,2017-08-31 22:58:38.000
0.072974,2017-08-31 22:58:38.250
0.074255,2017-08-31 22:58:38.500
0.072974,2017-08-31 22:58:38.750
0.075535,2017-08-31 22:58:39.000
0.075535,2017-08-31 22:58:39.250
0.074255,2017-08-31 22:58:39.500
0.072974,2017-08-31 22:58:39.750
0.075535,2017-08-31 22:58:40.000
0.072974,2017-08-31 22:58:40.250
0.075535,2017-08-31 22:58:40.500
0.075535,2017-08-31 22:58:40.750
0.072974,2017-08-31 22:58:41.000
0.075535,2017-08-31 22:58:41.250
0.074255,2017-08-31 22:58:41.500
0.072974,2017-08-31 22:58:41.750
0.074255,2017-08-31 22:58:42.000
0.074255,2017-08-31 22:58:42.250
0.072974,2017-08-31 22:58:42.500
0.074255,2017-08-31 22:58:42.750
0.074255,2017-08-31 22:58:43.000
0.072974,2017-08-31 22:58:43.250
0.075535,2017-08-31 22:58:43.500
0.074255,2017-08-31 22:58:43.750
0.072974,2017-08-31 22:58:44.000
0.074255,2017-08-31 22:58:44.250
0.074255,2017-08-31 22:58:44.500
0.075535,2017-08-31 22:58:44.750
0.075535,2017-08-31 22:58:45.000
0.074255,2017-08-31 22:58:45.250
0.075535,2017-08-31 22:58:45.500
0.074255,2017-08-31 22:58:45.750
0.075535,2017-08-31 22:58:46.000
0.074255,2017-08-31 22:58:46.250
0.074255,2017-08-31 22:58:46.500
0.074255,2017-08-31 22:58:46.750
0.074255,2017-08-31 22:58:47.000
0.075535,2017-08-31 22:58:47.250
0.075535,2017-08-31 22:58:47.500
0.075535,2017-08-31 22:58:47.750
0.072974,2017-08-31 22:58:48.000
0.076815,2017-08-31 22:58:48.250
0.074255,2017-08-31 22:58:48.500
0.074255,2017-08-31 22:58:48.750
0.072974,2017-08-31 22:58:49.000
0.074255,2017-08-31 22:58:49.250
0.075535,2017-08-31 22:58:49.500
0.075535,2017-08-31 22:58:49.750
0.074255,2017-08-31 22:58:50.000
0.075535,2017-08-31 22:58:50.250
0.076815,2017-08-31 22:58:50.500
0.074255,2017-08-31 22:58:50.750
0.076815,2017-08-31 22:58:51.000
0.074255,2017-08-31 22:58:51.250
0.074255,2017-08-31 22:58:51.500
0.075535,2017-08-31 22:58:51.750
0.074255,2017-08-31 22:58:52.000
0.075535,2017-08-31 22:58:52.250
0.075535,2017-08-31 22:58:52.500
0.075535,2017-08-31 22:58:52.750
0.072974,2017-08-31 22:58:53.000
0.070414,2017-08-31 22:58:53.250
0.069134,2017-08-31 22:58:53.500
0.069134,2017-08-31 22:58:53.750
0.065293,2017-08-31 22:58:54.000
0.067853,2017-08-31 22:58:54.250
0.066573,2017-08-31 22:58:54.500
0.067853,2017-08-31 22:58:54.750
0.067853,2017-08-31 22:58:55.000
0.067853,2017-08-31 22:58:55.250
0.069134,2017-08-31 22:58:55.500
0.067853,2017-08-31 22:58:55.750
0.067853,2017-08-31 22:58:56.000
0.066573,2017-08-31 22:58:56.250
0.069134,2017-08-31 22:58:56.500
0.065293,2017-08-31 22:58:56.750
0.066573,2017-08-31 22:58:57.000
0.067853,2017-08-31 22:58:57.250
0.067853,2017-08-31 22:58:57.500
0.067853,2017-08-31 22:58:57.750
0.067853,2017-08-31 22:58:58.000
0.067853,2017-08-31 22:58:58.250
0.069134,2017-08-31 22:58:58.500
0.067853,2017-08-31 22:58:58.750
0.067853,2017-08-31 22:58:59.000
0.070414,2017-08-31 22:58:59.250
0.069134,2017-08-31 22:58:59.500
0.069134,2017-08-31 22:58:59.750
0.069134,2017-08-31 22:59:00.000
0.067853,2017-08-31 22:59:00.250
0.069134,2017-08-31 22:59:00.500
0.067853,2017-08-31 22:59:00.750
0.067853,2017-08-31 22:59:01.000
0.067853,2017-08-31 22:59:01.250
0.067853,2017-08-31 22:59:01.500
0.069134,2017-08-31 22:59:01.750
0.067853,2017-08-31 22:59:02.000
0.070414,2017-08-31 22:59:02.250
0.070414,2017-08-31 22:59:02.500
0.069134,2017-08-31 22:59:02.750
0.069134,2017-08-31 22:59:03.000
0.070414,2017-08-31 22:59:03.250
0.067853,2017-08-31 22:59:03.500
0.069134,2017-08-31 22:59:03.750
0.069134,2017-08-31 22:59:04.000
0.067853,2017-08-31 22:59:04.250
0.067853,2017-08-31 22:59:04.500
0.067853,2017-08-31 22:59:04.750
0.069134,2017-08-31 22:59:05.000
0.070414,2017-08-31 22:59:05.250
0.067853,2017-08-31 22:59:05.500
0.067853,2017-08-31 22:59:05.750
0.069134,2017-08-31 22:59:06.000
0.067853,2017-08-31 22:59:06.250
0.069134,2017-08-31 22:59:06.500
0.067853,2017-08-31 22:59:06.750
0.070414,2017-08-31 22:59:07.000
0.067853,2017-08-31 22:59:07.250
0.070414,2017-08-31 22:59:07.500
0.067853,2017-08-31 22:59:07.750
0.067853,2017-08-31 22:59:08.000
0.069134,2017-08-31 22:59:08.250
0.067853,2017-08-31 22:59:08.500
0.067853,2017-08-31 22:59:08.750
0.066573,2017-08-31 22:59:09.000
0.067853,2017-08-31 22:59:09.250
0.066573,2017-08-31 22:59:09.500
0.067853,2017-08-31 22:59:09.750
0.069134,2017-08-31 22:59:10.000
0.067853,2017-08-31 22:59:10.250
0.070414,2017-08-31 22:59:10.500
0.069134,2017-08-31 22:59:10.750
0.067853,2017-08-31 22:59:11.000
0.066573,2017-08-31 22:59:11.250
0.069134,2017-08-31 22:59:11.500
0.066573,2017-08-31 22:59:11.750
0.069134,2017-08-31 22:59:12.000
0.066573,2017-08-31 22:59:12.250
0.067853,2017-08-31 22:59:12.500
0.069134,2017-08-31 22:59:12.750
0.070414,2017-08-31 22:59:13.000
0.070414,2017-08-31 22:59:13.250
0.070414,2017-08-31 22:59:13.500
0.067853,2017-08-31 22:59:13.750
0.069134,2017-08-31 22:59:14.000
0.070414,2017-08-31 22:59:14.250
0.069134,2017-08-31 22:59:14.500
0.069134,2017-08-31 22:59:14.750
0.067853,2017-08-31 22:59:15.000
0.070414,2017-08-31 22:59:15.250
0.069134,2017-08-31 22:59:15.500
0.070414,2017-08-31 22:59:15.750
0.069134,2017-08-31 22:59:16.000
0.069134,2017-08-31 22:59:16.250
0.070414,2017-08-31 22:59:16.500
0.067853,2017-08-31 22:59:16.750
0.069134,2017-08-31 22:59:17.000
0.067853,2017-08-31 22:59:17.250
0.067853,2017-08-31 22:59:17.500
0.067853,2017-08-31 22:59:17.750
0.069134,2017-08-31 22:59:18.000
0.069134,2017-08-31 22:59:18.250
0.067853,2017-08-31 22:59:18.500
0.070414,2017-08-31 22:59:18.750
0.070414,2017-08-31 22:59:19.000
0.069134,2017-08-31 22:59:19.250
0.069134,2017-08-31 22:59:19.500
0.070414,2017-08-31 22:59:19.750
0.067853,2017-08-31 22:59:20.000
0.070414,2017-08-31 22:59:20.250
0.069134,2017-08-31 22:59:20.500
0.067853,2017-08-31 22:59:20.750
0.069134,2017-08-31 22:59:21.000
0.070414,2017-08-31 22:59:21.250
0.070414,2017-08-31 22:59:21.500
0.070414,2017-08-31 22:59:21.750
0.069134,2017-08-31 22:59:22.000
0.069134,2017-08-31 22:59:22.250
0.069134,2017-08-31 22:59:22.500
0.069134,2017-08-31 22:59:22.750
0.069134,2017-08-31 22:59:23.000
0.067853,2017-08-31 22:59:23.250
0.070414,2017-08-31 22:59:23.500
0.069134,2017-08-31 22:59:23.750
0.069134,2017-08-31 22:59:24.000
0.048650,2017-08-31 22:59:24.250
0.040968,2017-08-31 22:59:24.500
0.037127,2017-08-31 22:59:24.750
0.033287,2017-08-31 22:59:25.000
0.032006,2017-08-31 22:59:25.250
0.030726,2017-08-31 22:59:25.500
0.029446,2017-08-31 22:59:25.750
0.029446,2017-08-31 22:59:26.000
0.029446,2017-08-31 22:59:26.250
0.029446,2017-08-31 22:59:26.500
0.026885,2017-08-31 22:59:26.750
0.029446,2017-08-31 22:59:27.000
0.028166,2017-08-31 22:59:27.250
0.026885,2017-08-31 22:59:27.500
0.028166,2017-08-31 22:59:27.750
0.028166,2017-08-31 22:59:28.000
0.025605,2017-08-31 22:59:28.250
0.026885,2017-08-31 22:59:28.500
0.025605,2017-08-31 22:59:28.750
0.024325,2017-08-31 22:59:29.000
0.025605,2017-08-31 22:59:29.250
0.026885,2017-08-31 22:59:29.500
0.026885,2017-08-31 22:59:29.750
0.026885,2017-08-31 22:59:30.000
0.025605,2017-08-31 22:59:30.250
0.025605,2017-08-31 22:59:30.500
0.025605,2017-08-31 22:59:30.750
0.025605,2017-08-31 22:59:31.000
0.024325,2017-08-31 22:59:31.250
0.024325,2017-08-31 22:59:31.500
0.026885,2017-08-31 22:59:31.750
0.025605,2017-08-31 22:59:32.000
0.025605,2017-08-31 22:59:32.250
0.024325,2017-08-31 22:59:32.500
0.024325,2017-08-31 22:59:32.750
0.025605,2017-08-31 22:59:33.000
0.023045,2017-08-31 22:59:33.250
0.023045,2017-08-31 22:59:33.500
