1503954519.000000, IBI
96.738803,0.750034
97.535715,0.796911
98.395129,0.859414
99.238918,0.843789
100.145209,0.906291
101.114003,0.968794
115.208399,0.953169
116.130316,0.921917
116.974104,0.843789
117.896022,0.921917
118.817939,0.921917
119.692979,0.875040
146.084812,0.953169
147.084858,1.000046
148.131781,1.046923
149.163078,1.031297
150.131872,0.968794
151.163169,1.031297
152.225718,1.062549
153.319518,1.093800
154.366441,1.046923
155.428990,1.062549
156.507164,1.078174
157.585338,1.078174
158.616636,1.031297
159.663558,1.046923
160.757359,1.093800
161.851159,1.093800
162.913707,1.062549
163.976256,1.062549
165.054430,1.078174
166.007599,0.953169
167.023270,1.015671
168.038942,1.015671
169.054613,1.015671
170.023408,0.968794
171.054705,1.031297
172.132879,1.078174
173.164176,1.031297
174.179848,1.015671
175.195519,1.015671
176.179940,0.984420
177.133108,0.953169
178.133154,1.000046
179.133200,1.000046
180.133245,1.000046
181.070788,0.937543
182.086460,1.015671
183.102131,1.015671
184.180306,1.078174
185.195977,1.015671
186.242900,1.046923
187.305449,1.062549
188.321120,1.015671
189.274289,0.953169
190.227458,0.953169
191.118123,0.890666
191.977538,0.859414
192.836952,0.859414
193.680741,0.843789
194.493278,0.812537
195.337066,0.843789
196.180855,0.843789
197.102772,0.921917
205.181267,0.781286
206.040681,0.859414
206.900096,0.859414
207.806387,0.906291
208.712679,0.906291
209.634596,0.921917
210.556513,0.921917
211.509682,0.953169
212.400347,0.890666
213.337890,0.937543
214.291059,0.953169
215.228602,0.937543
216.213022,0.984420
217.197442,0.984420
218.213114,1.015671
219.228785,1.015671
220.228831,1.000046
221.260128,1.031297
222.260174,1.000046
223.244594,0.984420
224.275891,1.031297
225.291563,1.015671
226.322860,1.031297
227.291654,0.968794
228.291700,1.000046
229.229243,0.937543
230.198037,0.968794
231.182457,0.984420
232.104374,0.921917
233.073169,0.968794
234.010712,0.937543
234.995132,0.984420
235.932675,0.937543
236.917095,0.984420
237.948392,1.031297
238.917186,0.968794
239.917232,1.000046
240.917278,1.000046
241.901698,0.984420
242.901744,1.000046
243.870538,0.968794
244.823707,0.953169
245.839378,1.015671
246.870675,1.031297
247.933224,1.062549
249.011398,1.078174
250.120824,1.109426
251.167747,1.046923
252.292799,1.125051
253.402224,1.109426
254.464773,1.062549
255.496070,1.031297
256.511742,1.015671
257.511787,1.000046
258.496207,0.984420
259.496253,1.000046
260.543176,1.046923
261.511971,0.968794
262.590145,1.078174
263.652694,1.062549
264.621488,0.968794
265.590282,0.968794
266.543451,0.953169
267.512245,0.968794
268.481040,0.968794
269.465460,0.984420
270.512383,1.046923
271.528054,1.015671
272.543725,1.015671
273.590648,1.046923
274.637571,1.046923
275.653243,1.015671
276.762669,1.109426
277.856469,1.093800
278.919017,1.062549
279.934689,1.015671
280.887857,0.953169
281.903529,1.015671
282.903575,1.000046
283.872369,0.968794
284.903666,1.031297
285.966215,1.062549
286.966261,1.000046
288.013184,1.046923
289.044481,1.031297
290.075778,1.031297
291.060198,0.984420
292.028992,0.968794
292.966535,0.937543
293.888453,0.921917
294.888498,1.000046
295.919796,1.031297
296.997970,1.078174
298.044893,1.046923
299.185570,1.140677
300.341873,1.156303
301.357544,1.015671
302.326339,0.968794
303.263882,0.937543
304.185799,0.921917
305.154593,0.968794
305.967130,0.812537
306.889048,0.921917
307.810965,0.921917
308.764133,0.953169
309.717302,0.953169
310.576716,0.859414
311.451756,0.875040
312.326797,0.875040
313.201837,0.875040
