EDA,Time
13.150867,2017-08-28 16:26:09.250
13.132943,2017-08-28 16:26:09.500
13.113740,2017-08-28 16:26:09.750
13.099657,2017-08-28 16:26:10.000
13.118860,2017-08-28 16:26:10.250
13.162389,2017-08-28 16:26:10.500
13.220000,2017-08-28 16:26:10.750
13.257128,2017-08-28 16:26:11.000
13.280172,2017-08-28 16:26:11.250
13.303217,2017-08-28 16:26:11.500
13.304497,2017-08-28 16:26:11.750
13.300656,2017-08-28 16:26:12.000
13.303217,2017-08-28 16:26:12.250
13.368509,2017-08-28 16:26:12.500
13.478611,2017-08-28 16:26:12.750
13.672617,2017-08-28 16:26:13.000
13.712305,2017-08-28 16:26:13.250
13.705904,2017-08-28 16:26:13.500
13.655974,2017-08-28 16:26:13.750
13.585560,2017-08-28 16:26:14.000
13.495943,2017-08-28 16:26:14.250
13.416567,2017-08-28 16:26:14.500
13.328230,2017-08-28 16:26:14.750
13.259096,2017-08-28 16:26:15.000
13.213007,2017-08-28 16:26:15.250
13.168199,2017-08-28 16:26:15.500
13.132351,2017-08-28 16:26:15.750
13.105466,2017-08-28 16:26:16.000
13.087543,2017-08-28 16:26:16.250
13.067059,2017-08-28 16:26:16.500
13.051695,2017-08-28 16:26:16.750
13.037613,2017-08-28 16:26:17.000
13.022249,2017-08-28 16:26:17.250
13.013288,2017-08-28 16:26:17.500
13.003046,2017-08-28 16:26:17.750
12.991524,2017-08-28 16:26:18.000
12.986403,2017-08-28 16:26:18.250
12.981281,2017-08-28 16:26:18.500
12.976160,2017-08-28 16:26:18.750
12.971040,2017-08-28 16:26:19.000
12.969759,2017-08-28 16:26:19.250
13.004326,2017-08-28 16:26:19.500
13.122109,2017-08-28 16:26:19.750
13.309026,2017-08-28 16:26:20.000
13.493382,2017-08-28 16:26:20.250
13.599643,2017-08-28 16:26:20.500
13.640611,2017-08-28 16:26:20.750
13.652133,2017-08-28 16:26:21.000
13.652133,2017-08-28 16:26:21.250
13.638051,2017-08-28 16:26:21.500
13.627809,2017-08-28 16:26:21.750
13.623968,2017-08-28 16:26:22.000
13.595802,2017-08-28 16:26:22.250
13.544592,2017-08-28 16:26:22.500
13.489541,2017-08-28 16:26:22.750
13.426809,2017-08-28 16:26:23.000
13.375599,2017-08-28 16:26:23.250
13.360236,2017-08-28 16:26:23.500
13.449854,2017-08-28 16:26:23.750
13.585560,2017-08-28 16:26:24.000
13.691821,2017-08-28 16:26:24.250
13.737910,2017-08-28 16:26:24.500
13.739190,2017-08-28 16:26:24.750
13.704624,2017-08-28 16:26:25.000
13.640611,2017-08-28 16:26:25.250
13.577879,2017-08-28 16:26:25.500
13.550994,2017-08-28 16:26:25.750
13.575318,2017-08-28 16:26:26.000
13.612446,2017-08-28 16:26:26.250
13.618847,2017-08-28 16:26:26.500
13.608604,2017-08-28 16:26:26.750
13.566357,2017-08-28 16:26:27.000
13.520267,2017-08-28 16:26:27.250
13.454974,2017-08-28 16:26:27.500
13.397364,2017-08-28 16:26:27.750
13.342313,2017-08-28 16:26:28.000
13.300064,2017-08-28 16:26:28.250
13.265497,2017-08-28 16:26:28.500
13.233491,2017-08-28 16:26:28.750
13.219408,2017-08-28 16:26:29.000
13.192523,2017-08-28 16:26:29.250
13.179721,2017-08-28 16:26:29.500
13.169478,2017-08-28 16:26:29.750
13.166918,2017-08-28 16:26:30.000
13.168199,2017-08-28 16:26:30.250
13.163077,2017-08-28 16:26:30.500
13.163077,2017-08-28 16:26:30.750
13.154116,2017-08-28 16:26:31.000
13.147715,2017-08-28 16:26:31.250
13.142593,2017-08-28 16:26:31.500
13.205325,2017-08-28 16:26:31.750
13.257815,2017-08-28 16:26:32.000
13.296224,2017-08-28 16:26:32.250
13.280860,2017-08-28 16:26:32.500
13.108027,2017-08-28 16:26:32.750
13.332070,2017-08-28 16:26:33.000
13.691821,2017-08-28 16:26:33.250
13.284701,2017-08-28 16:26:33.500
13.741751,2017-08-28 16:26:33.750
13.471618,2017-08-28 16:26:34.000
13.291102,2017-08-28 16:26:34.250
12.805887,2017-08-28 16:26:34.500
12.522264,2017-08-28 16:26:34.750
12.304621,2017-08-28 16:26:35.000
11.803480,2017-08-28 16:26:35.250
11.746276,2017-08-28 16:26:35.500
12.079142,2017-08-28 16:26:35.750
12.239173,2017-08-28 16:26:36.000
12.353115,2017-08-28 16:26:36.250
12.450415,2017-08-28 16:26:36.500
12.691975,2017-08-28 16:26:36.750
12.827682,2017-08-28 16:26:37.000
12.586994,2017-08-28 16:26:37.250
12.708618,2017-08-28 16:26:37.500
12.610039,2017-08-28 16:26:37.750
12.653567,2017-08-28 16:26:38.000
12.539625,2017-08-28 16:26:38.250
12.529383,2017-08-28 16:26:38.500
12.492255,2017-08-28 16:26:38.750
11.813723,2017-08-28 16:26:39.000
12.303185,2017-08-28 16:26:39.250
12.460656,2017-08-28 16:26:39.500
12.520421,2017-08-28 16:26:39.750
12.147868,2017-08-28 16:26:40.000
12.245167,2017-08-28 16:26:40.250
12.450007,2017-08-28 16:26:40.500
12.450007,2017-08-28 16:26:40.750
12.565230,2017-08-28 16:26:41.000
12.507619,2017-08-28 16:26:41.250
11.891817,2017-08-28 16:26:41.500
11.663059,2017-08-28 16:26:41.750
11.303308,2017-08-28 16:26:42.000
11.809449,2017-08-28 16:26:42.250
12.111588,2017-08-28 16:26:42.500
12.440172,2017-08-28 16:26:42.750
12.613007,2017-08-28 16:26:43.000
13.079891,2017-08-28 16:26:43.250
13.144465,2017-08-28 16:26:43.500
13.231523,2017-08-28 16:26:43.750
12.947307,2017-08-28 16:26:44.000
12.531225,2017-08-28 16:26:44.250
12.528665,2017-08-28 16:26:44.500
12.465932,2017-08-28 16:26:44.750
12.178594,2017-08-28 16:26:45.000
11.803480,2017-08-28 16:26:45.250
11.400608,2017-08-28 16:26:45.500
10.826216,2017-08-28 16:26:45.750
11.610563,2017-08-28 16:26:46.000
12.111588,2017-08-28 16:26:46.250
12.613007,2017-08-28 16:26:46.500
12.782873,2017-08-28 16:26:46.750
12.976191,2017-08-28 16:26:47.000
12.880733,2017-08-28 16:26:47.250
12.752708,2017-08-28 16:26:47.500
12.304621,2017-08-28 16:26:47.750
11.803480,2017-08-28 16:26:48.000
11.303308,2017-08-28 16:26:48.250
11.654538,2017-08-28 16:26:48.500
11.563641,2017-08-28 16:26:48.750
11.617412,2017-08-28 16:26:49.000
12.066779,2017-08-28 16:26:49.250
11.778282,2017-08-28 16:26:49.500
11.747556,2017-08-28 16:26:49.750
11.674582,2017-08-28 16:26:50.000
11.419811,2017-08-28 16:26:50.250
11.203890,2017-08-28 16:26:50.500
11.608449,2017-08-28 16:26:50.750
11.509870,2017-08-28 16:26:51.000
11.838895,2017-08-28 16:26:51.250
11.991244,2017-08-28 16:26:51.500
12.213568,2017-08-28 16:26:51.750
12.395364,2017-08-28 16:26:52.000
12.500344,2017-08-28 16:26:52.250
12.899376,2017-08-28 16:26:52.500
12.863528,2017-08-28 16:26:52.750
12.826402,2017-08-28 16:26:53.000
12.857127,2017-08-28 16:26:53.250
12.731663,2017-08-28 16:26:53.500
12.493536,2017-08-28 16:26:53.750
12.364230,2017-08-28 16:26:54.000
12.350147,2017-08-28 16:26:54.250
12.393676,2017-08-28 16:26:54.500
12.451287,2017-08-28 16:26:54.750
12.498657,2017-08-28 16:26:55.000
12.535784,2017-08-28 16:26:55.250
12.561389,2017-08-28 16:26:55.500
12.551147,2017-08-28 16:26:55.750
12.551147,2017-08-28 16:26:56.000
12.537065,2017-08-28 16:26:56.250
12.506338,2017-08-28 16:26:56.500
12.384714,2017-08-28 16:26:56.750
12.240047,2017-08-28 16:26:57.000
12.292537,2017-08-28 16:26:57.250
12.356549,2017-08-28 16:26:57.500
12.446167,2017-08-28 16:26:57.750
12.525542,2017-08-28 16:26:58.000
12.672771,2017-08-28 16:26:58.250
12.914739,2017-08-28 16:26:58.500
13.110618,2017-08-28 16:26:58.750
13.531102,2017-08-28 16:26:59.000
13.690541,2017-08-28 16:26:59.250
13.662375,2017-08-28 16:26:59.500
13.591962,2017-08-28 16:26:59.750
13.498503,2017-08-28 16:27:00.000
13.366637,2017-08-28 16:27:00.250
13.280860,2017-08-28 16:27:00.500
13.242453,2017-08-28 16:27:00.750
13.181001,2017-08-28 16:27:01.000
13.137472,2017-08-28 16:27:01.250
13.088822,2017-08-28 16:27:01.500
13.068338,2017-08-28 16:27:01.750
13.047854,2017-08-28 16:27:02.000
13.019689,2017-08-28 16:27:02.250
13.017128,2017-08-28 16:27:02.500
13.005607,2017-08-28 16:27:02.750
12.994084,2017-08-28 16:27:03.000
12.987682,2017-08-28 16:27:03.250
12.973599,2017-08-28 16:27:03.500
12.969759,2017-08-28 16:27:03.750
12.963358,2017-08-28 16:27:04.000
12.949867,2017-08-28 16:27:04.250
12.983154,2017-08-28 16:27:04.500
13.062530,2017-08-28 16:27:04.750
13.198236,2017-08-28 16:27:05.000
13.341624,2017-08-28 16:27:05.250
13.436363,2017-08-28 16:27:05.500
13.479892,2017-08-28 16:27:05.750
13.588120,2017-08-28 16:27:06.000
13.544592,2017-08-28 16:27:06.250
13.494662,2017-08-28 16:27:06.500
13.422968,2017-08-28 16:27:06.750
13.367917,2017-08-28 16:27:07.000
13.393522,2017-08-28 16:27:07.250
13.375599,2017-08-28 16:27:07.500
13.134912,2017-08-28 16:27:07.750
12.805887,2017-08-28 16:27:08.000
12.719422,2017-08-28 16:27:08.250
12.318704,2017-08-28 16:27:08.500
12.931382,2017-08-28 16:27:08.750
13.013318,2017-08-28 16:27:09.000
13.278893,2017-08-28 16:27:09.250
13.262249,2017-08-28 16:27:09.500
13.158548,2017-08-28 16:27:09.750
12.873053,2017-08-28 16:27:10.000
12.700218,2017-08-28 16:27:10.250
12.679734,2017-08-28 16:27:10.500
12.727103,2017-08-28 16:27:10.750
12.848727,2017-08-28 16:27:11.000
12.960110,2017-08-28 16:27:11.250
13.030523,2017-08-28 16:27:11.500
13.081734,2017-08-28 16:27:11.750
13.097096,2017-08-28 16:27:12.000
13.084293,2017-08-28 16:27:12.250
13.066370,2017-08-28 16:27:12.500
13.045886,2017-08-28 16:27:12.750
13.004918,2017-08-28 16:27:13.000
12.937065,2017-08-28 16:27:13.250
12.882014,2017-08-28 16:27:13.500
12.819282,2017-08-28 16:27:13.750
12.768071,2017-08-28 16:27:14.000
12.723263,2017-08-28 16:27:14.250
12.709180,2017-08-28 16:27:14.500
12.683575,2017-08-28 16:27:14.750
12.657970,2017-08-28 16:27:15.000
12.643888,2017-08-28 16:27:15.250
12.643888,2017-08-28 16:27:15.500
12.637486,2017-08-28 16:27:15.750
12.631084,2017-08-28 16:27:16.000
12.624683,2017-08-28 16:27:16.250
12.634926,2017-08-28 16:27:16.500
12.647728,2017-08-28 16:27:16.750
12.689977,2017-08-28 16:27:17.000
12.832085,2017-08-28 16:27:17.250
13.072772,2017-08-28 16:27:17.500
13.260968,2017-08-28 16:27:17.750
13.388994,2017-08-28 16:27:18.000
13.474771,2017-08-28 16:27:18.250
13.691821,2017-08-28 16:27:18.500
13.755834,2017-08-28 16:27:18.750
13.823688,2017-08-28 16:27:19.000
13.885139,2017-08-28 16:27:19.250
13.849292,2017-08-28 16:27:19.500
13.841611,2017-08-28 16:27:19.750
14.075896,2017-08-28 16:27:20.000
14.417074,2017-08-28 16:27:20.250
14.472125,2017-08-28 16:27:20.500
14.376596,2017-08-28 16:27:20.750
14.500781,2017-08-28 16:27:21.000
14.499501,2017-08-28 16:27:21.250
14.190960,2017-08-28 16:27:21.500
14.284418,2017-08-28 16:27:21.750
14.304902,2017-08-28 16:27:22.000
14.325387,2017-08-28 16:27:22.250
14.357393,2017-08-28 16:27:22.500
14.189680,2017-08-28 16:27:22.750
14.179438,2017-08-28 16:27:23.000
14.395801,2017-08-28 16:27:23.250
14.517425,2017-08-28 16:27:23.500
14.477736,2017-08-28 16:27:23.750
14.454692,2017-08-28 16:27:24.000
14.329227,2017-08-28 16:27:24.250
14.326667,2017-08-28 16:27:24.500
14.326667,2017-08-28 16:27:24.750
14.324106,2017-08-28 16:27:25.000
14.322826,2017-08-28 16:27:25.250
14.318985,2017-08-28 16:27:25.500
14.320266,2017-08-28 16:27:25.750
14.312584,2017-08-28 16:27:26.000
14.304902,2017-08-28 16:27:26.250
14.302342,2017-08-28 16:27:26.500
14.304902,2017-08-28 16:27:26.750
14.304902,2017-08-28 16:27:27.000
14.302342,2017-08-28 16:27:27.250
14.297221,2017-08-28 16:27:27.500
14.306183,2017-08-28 16:27:27.750
14.294661,2017-08-28 16:27:28.000
14.262654,2017-08-28 16:27:28.250
14.256253,2017-08-28 16:27:28.500
14.249851,2017-08-28 16:27:28.750
14.248571,2017-08-28 16:27:29.000
14.244731,2017-08-28 16:27:29.250
14.247292,2017-08-28 16:27:29.500
14.267776,2017-08-28 16:27:29.750
14.356112,2017-08-28 16:27:30.000
14.489259,2017-08-28 16:27:30.250
14.617284,2017-08-28 16:27:30.500
14.694099,2017-08-28 16:27:30.750
14.724825,2017-08-28 16:27:31.000
14.720984,2017-08-28 16:27:31.250
14.692819,2017-08-28 16:27:31.500
14.642889,2017-08-28 16:27:31.750
14.591679,2017-08-28 16:27:32.000
14.540469,2017-08-28 16:27:32.250
14.502061,2017-08-28 16:27:32.500
14.466214,2017-08-28 16:27:32.750
14.443170,2017-08-28 16:27:33.000
14.427807,2017-08-28 16:27:33.250
14.408603,2017-08-28 16:27:33.500
14.386839,2017-08-28 16:27:33.750
14.381718,2017-08-28 16:27:34.000
14.371475,2017-08-28 16:27:34.250
14.363794,2017-08-28 16:27:34.500
14.350991,2017-08-28 16:27:34.750
14.347151,2017-08-28 16:27:35.000
14.343310,2017-08-28 16:27:35.250
14.343310,2017-08-28 16:27:35.500
14.344590,2017-08-28 16:27:35.750
14.331788,2017-08-28 16:27:36.000
14.318985,2017-08-28 16:27:36.250
14.321546,2017-08-28 16:27:36.500
14.272896,2017-08-28 16:27:36.750
14.237049,2017-08-28 16:27:37.000
14.233209,2017-08-28 16:27:37.250
14.244731,2017-08-28 16:27:37.500
14.242170,2017-08-28 16:27:37.750
14.239610,2017-08-28 16:27:38.000
14.252412,2017-08-28 16:27:38.250
14.077018,2017-08-28 16:27:38.500
14.167915,2017-08-28 16:27:38.750
14.185839,2017-08-28 16:27:39.000
14.196081,2017-08-28 16:27:39.250
14.203763,2017-08-28 16:27:39.500
14.207603,2017-08-28 16:27:39.750
14.243450,2017-08-28 16:27:40.000
14.251132,2017-08-28 16:27:40.250
14.249851,2017-08-28 16:27:40.500
14.251132,2017-08-28 16:27:40.750
14.251132,2017-08-28 16:27:41.000
14.247292,2017-08-28 16:27:41.250
14.243450,2017-08-28 16:27:41.500
14.240890,2017-08-28 16:27:41.750
14.243450,2017-08-28 16:27:42.000
14.239610,2017-08-28 16:27:42.250
14.235769,2017-08-28 16:27:42.500
14.242170,2017-08-28 16:27:42.750
14.244731,2017-08-28 16:27:43.000
14.240890,2017-08-28 16:27:43.250
14.242170,2017-08-28 16:27:43.500
14.243450,2017-08-28 16:27:43.750
14.261374,2017-08-28 16:27:44.000
14.280578,2017-08-28 16:27:44.250
14.297221,2017-08-28 16:27:44.500
14.316424,2017-08-28 16:27:44.750
14.327947,2017-08-28 16:27:45.000
14.345871,2017-08-28 16:27:45.250
14.372756,2017-08-28 16:27:45.500
14.406042,2017-08-28 16:27:45.750
14.425246,2017-08-28 16:27:46.000
14.445730,2017-08-28 16:27:46.250
14.450851,2017-08-28 16:27:46.500
14.452131,2017-08-28 16:27:46.750
14.454692,2017-08-28 16:27:47.000
14.447010,2017-08-28 16:27:47.250
14.443170,2017-08-28 16:27:47.500
14.453412,2017-08-28 16:27:47.750
14.450851,2017-08-28 16:27:48.000
14.444450,2017-08-28 16:27:48.250
14.438048,2017-08-28 16:27:48.500
14.429087,2017-08-28 16:27:48.750
14.418845,2017-08-28 16:27:49.000
14.415004,2017-08-28 16:27:49.250
14.408603,2017-08-28 16:27:49.500
14.404762,2017-08-28 16:27:49.750
14.393240,2017-08-28 16:27:50.000
14.397080,2017-08-28 16:27:50.250
14.399641,2017-08-28 16:27:50.500
14.403481,2017-08-28 16:27:50.750
14.402202,2017-08-28 16:27:51.000
14.402202,2017-08-28 16:27:51.250
14.408603,2017-08-28 16:27:51.500
14.411163,2017-08-28 16:27:51.750
14.412444,2017-08-28 16:27:52.000
14.413724,2017-08-28 16:27:52.250
14.421406,2017-08-28 16:27:52.500
14.425246,2017-08-28 16:27:52.750
14.431647,2017-08-28 16:27:53.000
14.431647,2017-08-28 16:27:53.250
14.440609,2017-08-28 16:27:53.500
14.444450,2017-08-28 16:27:53.750
14.447010,2017-08-28 16:27:54.000
14.452131,2017-08-28 16:27:54.250
14.461093,2017-08-28 16:27:54.500
14.477736,2017-08-28 16:27:54.750
14.484138,2017-08-28 16:27:55.000
14.486698,2017-08-28 16:27:55.250
14.499501,2017-08-28 16:27:55.500
14.509743,2017-08-28 16:27:55.750
14.511024,2017-08-28 16:27:56.000
14.509743,2017-08-28 16:27:56.250
14.512303,2017-08-28 16:27:56.500
14.512303,2017-08-28 16:27:56.750
14.513583,2017-08-28 16:27:57.000
14.519985,2017-08-28 16:27:57.250
14.534067,2017-08-28 16:27:57.500
14.540469,2017-08-28 16:27:57.750
14.545589,2017-08-28 16:27:58.000
14.555832,2017-08-28 16:27:58.250
14.604482,2017-08-28 16:27:58.500
14.676175,2017-08-28 16:27:58.750
14.808042,2017-08-28 16:27:59.000
14.819564,2017-08-28 16:27:59.250
14.820844,2017-08-28 16:27:59.500
14.825965,2017-08-28 16:27:59.750
14.828526,2017-08-28 16:28:00.000
14.828526,2017-08-28 16:28:00.250
14.832366,2017-08-28 16:28:00.500
14.828526,2017-08-28 16:28:00.750
14.824685,2017-08-28 16:28:01.000
14.825965,2017-08-28 16:28:01.250
14.823404,2017-08-28 16:28:01.500
14.824685,2017-08-28 16:28:01.750
14.824685,2017-08-28 16:28:02.000
14.824685,2017-08-28 16:28:02.250
14.827246,2017-08-28 16:28:02.500
14.829805,2017-08-28 16:28:02.750
14.828526,2017-08-28 16:28:03.000
14.831086,2017-08-28 16:28:03.250
14.829805,2017-08-28 16:28:03.500
14.832366,2017-08-28 16:28:03.750
14.833647,2017-08-28 16:28:04.000
14.829805,2017-08-28 16:28:04.250
14.820844,2017-08-28 16:28:04.500
14.654411,2017-08-28 16:28:04.750
14.678736,2017-08-28 16:28:05.000
14.688978,2017-08-28 16:28:05.250
14.700500,2017-08-28 16:28:05.500
14.710742,2017-08-28 16:28:05.750
14.719704,2017-08-28 16:28:06.000
14.726106,2017-08-28 16:28:06.250
14.735067,2017-08-28 16:28:06.500
14.744029,2017-08-28 16:28:06.750
14.754271,2017-08-28 16:28:07.000
14.758112,2017-08-28 16:28:07.250
14.767074,2017-08-28 16:28:07.500
14.769634,2017-08-28 16:28:07.750
14.769634,2017-08-28 16:28:08.000
14.765793,2017-08-28 16:28:08.250
14.768353,2017-08-28 16:28:08.500
14.764513,2017-08-28 16:28:08.750
14.765793,2017-08-28 16:28:09.000
14.760673,2017-08-28 16:28:09.250
14.758112,2017-08-28 16:28:09.500
14.763232,2017-08-28 16:28:09.750
14.759392,2017-08-28 16:28:10.000
14.759392,2017-08-28 16:28:10.250
14.756831,2017-08-28 16:28:10.500
14.744029,2017-08-28 16:28:10.750
14.737628,2017-08-28 16:28:11.000
14.731226,2017-08-28 16:28:11.250
14.720984,2017-08-28 16:28:11.500
14.709462,2017-08-28 16:28:11.750
14.686418,2017-08-28 16:28:12.000
14.668494,2017-08-28 16:28:12.250
14.650571,2017-08-28 16:28:12.500
14.641609,2017-08-28 16:28:12.750
14.682577,2017-08-28 16:28:13.000
14.732507,2017-08-28 16:28:13.250
14.745309,2017-08-28 16:28:13.500
14.740189,2017-08-28 16:28:13.750
14.717144,2017-08-28 16:28:14.000
14.678736,2017-08-28 16:28:14.250
14.715863,2017-08-28 16:28:14.500
14.717144,2017-08-28 16:28:14.750
14.722264,2017-08-28 16:28:15.000
14.701780,2017-08-28 16:28:15.250
14.668494,2017-08-28 16:28:15.500
14.678736,2017-08-28 16:28:15.750
14.683857,2017-08-28 16:28:16.000
14.697940,2017-08-28 16:28:16.250
14.386839,2017-08-28 16:28:16.500
13.952833,2017-08-28 16:28:16.750
13.929298,2017-08-28 16:28:17.000
14.041961,2017-08-28 16:28:17.250
14.067566,2017-08-28 16:28:17.500
13.949782,2017-08-28 16:28:17.750
14.089330,2017-08-28 16:28:18.000
14.245521,2017-08-28 16:28:18.250
14.472125,2017-08-28 16:28:18.500
14.663373,2017-08-28 16:28:18.750
14.708181,2017-08-28 16:28:19.000
14.697940,2017-08-28 16:28:19.250
14.470055,2017-08-28 16:28:19.500
14.175597,2017-08-28 16:28:19.750
14.083419,2017-08-28 16:28:20.000
14.121826,2017-08-28 16:28:20.250
14.120546,2017-08-28 16:28:20.500
14.097502,2017-08-28 16:28:20.750
14.085979,2017-08-28 16:28:21.000
14.038610,2017-08-28 16:28:21.250
13.979718,2017-08-28 16:28:21.500
13.938750,2017-08-28 16:28:21.750
13.872967,2017-08-28 16:28:22.000
13.825598,2017-08-28 16:28:22.250
13.798713,2017-08-28 16:28:22.500
13.794872,2017-08-28 16:28:22.750
13.773108,2017-08-28 16:28:23.000
13.785910,2017-08-28 16:28:23.250
13.766706,2017-08-28 16:28:23.500
13.748783,2017-08-28 16:28:23.750
13.727018,2017-08-28 16:28:24.000
13.719337,2017-08-28 16:28:24.250
13.700133,2017-08-28 16:28:24.500
13.686050,2017-08-28 16:28:24.750
13.663006,2017-08-28 16:28:25.000
13.650204,2017-08-28 16:28:25.250
13.641242,2017-08-28 16:28:25.500
13.634840,2017-08-28 16:28:25.750
13.623318,2017-08-28 16:28:26.000
13.619477,2017-08-28 16:28:26.250
13.613076,2017-08-28 16:28:26.500
13.602834,2017-08-28 16:28:26.750
13.642522,2017-08-28 16:28:27.000
13.753903,2017-08-28 16:28:27.250
13.920337,2017-08-28 16:28:27.500
14.122617,2017-08-28 16:28:27.750
14.291610,2017-08-28 16:28:28.000
14.391469,2017-08-28 16:28:28.250
14.452921,2017-08-28 16:28:28.500
14.470845,2017-08-28 16:28:28.750
14.550711,2017-08-28 16:28:29.000
14.475176,2017-08-28 16:28:29.250
14.395801,2017-08-28 16:28:29.500
14.313865,2017-08-28 16:28:29.750
14.251132,2017-08-28 16:28:30.000
14.194800,2017-08-28 16:28:30.250
14.152553,2017-08-28 16:28:30.500
14.109024,2017-08-28 16:28:30.750
14.077018,2017-08-28 16:28:31.000
14.048852,2017-08-28 16:28:31.250
14.023247,2017-08-28 16:28:31.500
14.004044,2017-08-28 16:28:31.750
13.988680,2017-08-28 16:28:32.000
13.972037,2017-08-28 16:28:32.250
13.964355,2017-08-28 16:28:32.500
13.933139,2017-08-28 16:28:32.750
13.929298,2017-08-28 16:28:33.000
13.917776,2017-08-28 16:28:33.250
13.912655,2017-08-28 16:28:33.500
13.922897,2017-08-28 16:28:33.750
13.999712,2017-08-28 16:28:34.000
14.148221,2017-08-28 16:28:34.250
14.324896,2017-08-28 16:28:34.500
14.468285,2017-08-28 16:28:34.750
14.681296,2017-08-28 16:28:35.000
14.714583,2017-08-28 16:28:35.250
14.704341,2017-08-28 16:28:35.500
14.658252,2017-08-28 16:28:35.750
14.589118,2017-08-28 16:28:36.000
14.509743,2017-08-28 16:28:36.250
14.430367,2017-08-28 16:28:36.500
14.365074,2017-08-28 16:28:36.750
14.302342,2017-08-28 16:28:37.000
14.258814,2017-08-28 16:28:37.250
14.220406,2017-08-28 16:28:37.500
14.194800,2017-08-28 16:28:37.750
14.160234,2017-08-28 16:28:38.000
14.133348,2017-08-28 16:28:38.250
14.111585,2017-08-28 16:28:38.500
14.093661,2017-08-28 16:28:38.750
14.180718,2017-08-28 16:28:39.000
14.199922,2017-08-28 16:28:39.250
14.174316,2017-08-28 16:28:39.500
